80,TEXT_KINGMI103_05366_SHALE_000_084,偶爾還會和吉歐德比賽呢。
81,TEXT_KINGMI103_05366_SHALE_000_085,……是不是很意外？<hex:02100103>他嘛，就像我的損友一樣。
82,TEXT_KINGMI103_05366_SHALE_000_086,他經常說，<hex:02100103>總有一天要到穹頂外面去兜風。
83,TEXT_KINGMI103_05366_SHALE_000_087,……好了，快到了。<hex:02100103>下機的時候小心腳下。
84,TEXT_KINGMI103_05366_SHALE_000_088,呼……心情稍微平靜了一點吧。
85,TEXT_KINGMI103_05366_SHALE_000_089,除了忘斷軍的同伴，<hex:02100103>你還是第一個陪我一起兜風的人。
86,TEXT_KINGMI103_05366_SHALE_000_090,嘛……這是我記憶中是第一次啦。<hex:02100103>沒拆掉調魂器之前的記憶並不可靠。
87,TEXT_KINGMI103_05366_SHALE_000_091,好了，我們去據點吧。<hex:02100103>希望今天沒有怪物闖進來……。
88,TEXT_KINGMI103_05366_SHALE_000_095,嘁，外面的怪物居然跑到這種地方來了……。
89,TEXT_KINGMI103_05366_SHALE_000_110,抱歉，謝謝你出手相助……。
90,TEXT_KINGMI103_05366_SHALE_000_111,平時我們都會繞道走，<hex:02100103>但是偶爾也會有怪物像這樣，一路跑到裡面來……。
91,TEXT_KINGMI103_05366_SHALE_000_112,……話說回來，你真的很強啊。<hex:02100103>我還是第一次這麼近距離地看你戰鬥，<hex:02100103>都看入迷了。
92,TEXT_KINGMI103_05366_SHALE_000_113,如果我也有那麼強的話……不行，我不能這麼想。<hex:02100103>趁現在，我們趕緊進據點吧。
93,TEXT_KINGMI103_05366_SHALE_000_130,真的非常感謝你。<hex:02100103>多虧了你，我才能好好地面對他的死亡。
94,TEXT_KINGMI103_05366_SHALE_000_131,而且，我之前沒發現，<hex:02100103>原來我比自己想像中更喜歡我的同伴。
95,TEXT_KINGMI103_05366_SHALE_000_132,所以，我才會這麼不甘心…………。
96,TEXT_KINGMI103_05366_SHALE_000_133,好了，我不能再浪費時間了，我要全力以赴。<hex:02100103>我不會交出「鑰匙」，也要讓卡琉克斯付出代價。
97,TEXT_KINGMI103_05366_SHALE_000_134,今後也請多多指教了。<hex:02100103>……作為我們，重要的同伴。
