65,TEXT_KINGKW103_05382_SYSTEM_200_090,但是請注意，鑲嵌的魔晶石會消失，<hex:02100103>無法返還。
66,TEXT_KINGKW103_05382_DODOKKULI_000_100,呀，久等了。<hex:02100103>「<hex:02280BFF05>Item<hex:F2B7020103>」收集好了嗎？
67,TEXT_KINGKW103_05382_DODOKKULI_000_101,……原來如此，這就是「<hex:02280BFF05>Item<hex:F2B7020103>」。<hex:02100103>那麼我這就去做好事前準備，<hex:02100103>讓大家看看強化後蓋羅爾特的手藝吧！
68,TEXT_KINGKW103_05382_GEROLT_000_102,我能感覺到積蓄在魔道球裡的力量，正在我身體裡湧動……<hex:02100103>我現在能辦到，能進一步強化武器了！
69,TEXT_KINGKW103_05382_GEROLT_000_103,喝啊啊啊啊啊啊啊啊！
70,TEXT_KINGKW103_05382_GEROLT_000_104,好！濃密四屬性的乙太，<hex:02100103>沒有被蜃景所迷惑，完美地調和在一起了……
71,TEXT_KINGKW103_05382_GEROLT_000_105,這就是經過屬性壓縮鍛造法強化的幻境武器！<hex:02100103>「<hex:02280AFF05>Item<hex:E8020103>」！
72,TEXT_KINGKW103_05382_GEROLT_000_106,這就是經過屬性壓縮鍛造法強化的幻境武器！<hex:02100103>「<hex:02280AFF05>Item<hex:E8020103>」和……<hex:02100103>「<hex:02280AFF05>Item<hex:E8030103>」完成了！
73,TEXT_KINGKW103_05382_GEROLT_000_107,這個魔道球的效果真厲害。<hex:02100103>即使工作結束了，乙太還在我全身湧動。
74,TEXT_KINGKW103_05382_ARCHIVE_000_108,哼，你們成功了啊！<hex:02100103>如何，從古老的知識中學到了不少東西吧？
75,TEXT_KINGKW103_05382_ARCHIVE_000_109,被火加熱的乙太經風在場地中循環，進入體內，<hex:02100103>再通過水迅速冷卻後放出，在地中得到淨化。
76,TEXT_KINGKW103_05382_ARCHIVE_000_110,這個過程反覆進行，<hex:02100103>就能讓工匠體內的乙太得到調整！
77,TEXT_KINGKW103_05382_LYDIRCEIL_000_111,光聽這解釋，感覺就像在蒸桑拿……
78,TEXT_KINGKW103_05382_GEROLT_000_112,真是令人佩服……<hex:02100103>沒想到不是為了錢，而是單純地以成為更高境界的工匠為目標，<hex:02100103>能有這麼大的成就感。
79,TEXT_KINGKW103_05382_GEROLT_000_113,還羅威娜的債什麼的，已經無所謂了。<hex:02100103>就以這個勢頭，把其他技術也全部掌握吧！
80,TEXT_KINGKW103_05382_LYDIRCEIL_100_113,……話說回來，你之前說模糊地看到了，<hex:02100103>你的那個點子到底是什麼？
81,TEXT_KINGKW103_05382_GEROLT_200_113,別摳字眼了。<hex:02100103>結果不是成功了嗎，那不就得了！
82,TEXT_KINGKW103_05382_ARCHIVE_000_114,……哦，對了。<hex:02100103>有件事想跟你說。
83,TEXT_KINGKW103_05382_ARCHIVE_000_115,就是之前那把在石棺裡的菜刀。<hex:02100103>關於它，我終於想起來了……<hex:02100103>它果然不是武器吧？
84,TEXT_KINGKW103_05382_Q2_000_000,你想說什麼？
85,TEXT_KINGKW103_05382_A2_000_001,菜刀不是武器！
86,TEXT_KINGKW103_05382_A2_000_002,其實，它是武器……
87,TEXT_KINGKW103_05382_ARCHIVE_000_117,真的嗎？<hex:02100103>你是不是在賭氣地否定？
88,TEXT_KINGKW103_05382_ARCHIVE_000_118,我就說嘛！<hex:02100103>什麼嘛，你早就知道了啊。
89,TEXT_KINGKW103_05382_ARCHIVE_000_119,其實，在我們祖國尼姆的烹調師戰鬥術中，<hex:02100103>有一種用菜刀進行突刺的招式！<hex:02100103>所以，就算鍛造那把菜刀也沒問題！
90,TEXT_KINGKW103_05382_LYDIRCEIL_000_120,這到底是個什麼樣的國家啊？！
91,TEXT_KINGKW103_05382_DODOKKULI_000_121,關於尼姆，我可不想知道這種新事實。<hex:02100103>就算向學會報告，大概也不會有人相信吧……
92,TEXT_KINGKW103_05382_LYDIRCEIL_000_122,總之，菜刀是只能用於烹飪的。<hex:02100103>如果是為了烹飪用途還行，但禁止將其強化為武器！
93,TEXT_KINGKW103_05382_GEROLT_000_123,……烹飪啊。<hex:02100103>那正好有個好的用途！
94,TEXT_KINGKW103_05382_GEROLT_000_124,運送過來的食物都是乾貨，吃膩了。<hex:02100103>如果有魷魚刺身，正好可以當下酒菜。
95,TEXT_KINGKW103_05382_GEROLT_000_125,所以，我要把這把菜刀打造成一把可以處理海域中大型海洋生物的，<hex:02100103>超強菜刀！
96,TEXT_KINGKW103_05382_ARCHIVE_000_126,哦，這座島的娛樂項目很少，釣魚倒是個不錯的選擇。<hex:02100103>既然如此，在你磨菜刀的時候，<hex:02100103>我也去釣釣魚吧！
97,TEXT_KINGKW103_05382_ARCHIVE_000_127,在這種環境下能釣到什麼大傢伙，真是讓人好奇啊！
98,TEXT_KINGKW103_05382_GEROLT_000_128,好！那就一邊磨菜刀……<hex:02100103>一邊悠閒地學習石板上記載的下一個技術吧！
99,TEXT_KINGKW103_05382_SYSTEM_000_129,自此之後，蜃景幻城的「多多庫利」<hex:02100103>將可以交換「<hex:02280BFF05>Item<hex:F2B7020103>」，<hex:02100103>來強化不同職業的「幻境武器」。
100,TEXT_KINGKW103_05382_SYSTEM_000_130,此外，「幻境武器」的複製品，<hex:02100103>可以在蜃景幻城的<hex:02100103>「勘探隊資材加工員」處購買。
